Timestamp,EventType,ParticipantID,ParticipantAge,ParticipantGender,BlockNumber,TrialNumber,EffortLevel,RequiredPresses,DecisionType,DecisionTime,OutcomeType,RewardCollected,MovementDuration,TotalPresses,TotalScore,PracticeScore,AdditionalInfo,StartX,StartY,EndX,EndY,StepDuration,TirednessRating,ParticipantFeedback,PenaltyType,PenaltyDuration,RemainingTime,CompletedTrials,ElapsedTime,CalibrationPhase1,CalibrationPhase2,CalibrationPhase3,CalibrationMax,CalibrationAvg,CalibrationEasy,CalibrationMedium,CalibrationHard,CalibrationPhase1Rate,CalibrationPhase2Rate,CalibrationPhase3Rate,CalibrationMaxRate,Check1Score,Check2Score,Check3Score,ComprehensionScore,TotalCheckScore,FailedAttempts,ContinueButtonClicked,ButtonAction,RedirectURL,TrialRate,TotalBlocks,TrialsPerBlock,TotalTrials,BlockOrder,BlockDistribution,SetupTime,IsValidConfiguration,ConfigurationHash,IsPractice,StartTime,MessageType,Details,AverageRTForBlock,MedianRTForBlock,Duration,Points,Outcome,TotalMovementDuration,TotalButtonPresses,Collected,Time,CollisionTime,PressData,EndTime,Rating,Scale,ScaleDescription,Scene,TotalTime,FeedbackProvided,MovementDuration,TotalPresses,TrialDuration,Tag,PhaseNumber,TotalPresses,Duration,PressesPerSecond,Category,PhaseType,Phase1_Presses,Phase1_Rate,Phase2_Presses,Phase2_Rate,Phase3_Presses,Phase3_Rate,MaxPressRate,EasyLevel_Presses,MediumLevel_Presses,HardLevel_Presses,PressRange,PressRangePercentage,CheckPhase,QuestionNumber,QuestionType,QuestionText,SelectedAnswer,CorrectAnswer,IsCorrect,ResponseTime,PhaseType,Score,AverageTimePerQuestion,OldScore,NewScore,ResetReason,CurrentTotalScore,CurrentPracticeScore
2025-03-25 15:37:14.637,TrialStart,6639ba1a258d1a06a958a91d,18,Male,0,1,-,-,-,-,-,-,-,-,-,-,Practice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-25 15:37:18.422,InfoMessage,6639ba1a258d1a06a958a91d,18,Male,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Practice Score Manager Destroyed,Final Practice Score: 0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
